Date,Product,Category,Country,Revenue,Quantity,Cost,Customer_Segment
2024-06-25,Insulin Glargine Pen,Diabetes Care,UK,640.02,10,311.51,Retail Pharmacy
2024-06-25,Ibuprofen 400mg (30ct),Pain Relief,Japan,227.46,37,75.02,Retail Pharmacy
2024-06-26,Multivitamin Complex,Supplements,Brazil,182.67,13,72.99,Retail Pharmacy
2024-06-26,Ibuprofen 400mg (30ct),Pain Relief,Germany,261.94,44,95.4,Retail Pharmacy
2024-06-26,Multivitamin Complex,Supplements,India,219.44,17,91.77,Retail Pharmacy
2024-06-26,Insulin Glargine Pen,Diabetes Care,India,590.71,10,309.96,Retail Pharmacy
2024-06-26,Atorvastatin 20mg (30ct),Cardiovascular,UK,673.61,37,261.67,Retail Pharmacy
2024-06-26,Insulin Glargine Pen,Diabetes Care,Germany,1602.84,27,810.86,Retail Pharmacy
2024-06-26,Loratadine 10mg (14ct),Allergy,Japan,519.81,49,170.41,Retail Pharmacy
2024-06-26,Insulin Glargine Pen,Diabetes Care,Japan,894.55,13,387.72,Government Tender
2024-06-26,Multivitamin Complex,Supplements,USA,76.52,6,32.59,Government Tender
2024-06-26,Insulin Glargine Pen,Diabetes Care,UK,2827.32,39,1217.53,Government Tender
2024-06-26,Multivitamin Complex,Supplements,USA,160.77,11,60.09,Retail Pharmacy
2024-06-26,Omeprazole 20mg (28ct),Gastro,Japan,474.9,42,201.18,Retail Pharmacy
2024-06-26,Salbutamol Inhaler,Respiratory,Brazil,528.14,27,243.04,Hospital
2024-06-27,Omeprazole 20mg (28ct),Gastro,Germany,280.5,22,108.87,Government Tender
2024-06-27,Loratadine 10mg (14ct),Allergy,USA,244.61,28,91.24,Retail Pharmacy
2024-06-27,Omeprazole 20mg (28ct),Gastro,USA,197.7,18,85.55,Government Tender
2024-06-27,Insulin Glargine Pen,Diabetes Care,Brazil,1299.55,18,585.3,Government Tender
2024-06-27,Loratadine 10mg (14ct),Allergy,Japan,469.07,45,148.37,Retail Pharmacy
2024-06-27,Salbutamol Inhaler,Respiratory,India,374.98,19,170.42,Government Tender
2024-06-27,Ibuprofen 400mg (30ct),Pain Relief,India,307.65,45,98.91,Hospital
2024-06-27,Ibuprofen 400mg (30ct),Pain Relief,UK,61.69,9,18.24,Retail Pharmacy
2024-06-27,Salbutamol Inhaler,Respiratory,Germany,318.95,14,122.13,Hospital
2024-06-27,Atorvastatin 20mg (30ct),Cardiovascular,UK,327.77,19,134.77,Retail Pharmacy
2024-06-27,Multivitamin Complex,Supplements,Germany,159.33,11,59.92,Hospital
2024-06-27,Amoxicillin 500mg (20ct),Antibiotics,USA,227.31,17,94.69,Hospital
2024-06-27,Loratadine 10mg (14ct),Allergy,Germany,281.85,31,108.72,Hospital
2024-06-28,Insulin Glargine Pen,Diabetes Care,USA,1097.07,17,532.39,Hospital
2024-06-28,Loratadine 10mg (14ct),Allergy,Germany,327.0,34,119.58,Retail Pharmacy
2024-06-28,Amoxicillin 500mg (20ct),Antibiotics,Germany,402.32,28,162.23,Government Tender
2024-06-28,Multivitamin Complex,Supplements,Germany,211.16,16,89.85,Hospital
2024-06-28,Multivitamin Complex,Supplements,India,497.78,31,173.13,Hospital
2024-06-28,Amoxicillin 500mg (20ct),Antibiotics,Germany,314.89,23,127.06,Retail Pharmacy
2024-06-28,Multivitamin Complex,Supplements,Brazil,166.91,13,73.11,Government Tender
2024-06-28,Omeprazole 20mg (28ct),Gastro,Germany,440.96,36,171.06,Retail Pharmacy
2024-06-28,Salbutamol Inhaler,Respiratory,Germany,620.31,32,299.09,Government Tender
2024-06-28,Omeprazole 20mg (28ct),Gastro,Japan,324.07,29,137.52,Government Tender
2024-06-29,Atorvastatin 20mg (30ct),Cardiovascular,Germany,306.24,17,119.15,Retail Pharmacy
2024-06-29,Omeprazole 20mg (28ct),Gastro,India,122.23,9,42.37,Hospital
2024-06-29,Amoxicillin 500mg (20ct),Antibiotics,Japan,326.11,25,144.24,Government Tender
2024-06-29,Loratadine 10mg (14ct),Allergy,UK,339.27,36,119.67,Government Tender
2024-06-29,Ibuprofen 400mg (30ct),Pain Relief,India,146.27,21,43.86,Government Tender
2024-06-29,Insulin Glargine Pen,Diabetes Care,India,4066.86,60,1793.49,Government Tender
2024-06-29,Ibuprofen 400mg (30ct),Pain Relief,Germany,108.45,16,32.49,Retail Pharmacy
2024-06-29,Multivitamin Complex,Supplements,Brazil,178.13,12,65.12,Hospital
2024-06-29,Ibuprofen 400mg (30ct),Pain Relief,Japan,264.35,46,92.72,Retail Pharmacy
2024-06-30,Salbutamol Inhaler,Respiratory,Brazil,467.49,19,174.3,Government Tender
2024-06-30,Atorvastatin 20mg (30ct),Cardiovascular,Germany,324.6,18,133.89,Retail Pharmacy
2024-06-30,Salbutamol Inhaler,Respiratory,Japan,255.9,13,120.59,Hospital
2024-06-30,Loratadine 10mg (14ct),Allergy,USA,343.97,37,121.43,Government Tender
2024-06-30,Ibuprofen 400mg (30ct),Pain Relief,UK,123.28,20,39.98,Government Tender
2024-07-01,Insulin Glargine Pen,Diabetes Care,Japan,1551.74,21,671.54,Hospital
2024-07-01,Atorvastatin 20mg (30ct),Cardiovascular,UK,321.89,17,119.18,Government Tender
2024-07-01,Ibuprofen 400mg (30ct),Pain Relief,USA,298.82,48,99.72,Retail Pharmacy
2024-07-01,Salbutamol Inhaler,Respiratory,Japan,505.04,24,220.69,Retail Pharmacy
2024-07-01,Loratadine 10mg (14ct),Allergy,Germany,258.88,28,91.71,Retail Pharmacy
2024-07-01,Amoxicillin 500mg (20ct),Antibiotics,UK,253.16,19,108.91,Government Tender
2024-07-01,Amoxicillin 500mg (20ct),Antibiotics,Japan,445.38,33,188.38,Hospital
2024-07-01,Omeprazole 20mg (28ct),Gastro,India,156.45,12,58.83,Retail Pharmacy
2024-07-01,Atorvastatin 20mg (30ct),Cardiovascular,UK,356.93,21,146.62,Government Tender
2024-07-01,Ibuprofen 400mg (30ct),Pain Relief,Germany,122.2,18,36.34,Government Tender
2024-07-02,Amoxicillin 500mg (20ct),Antibiotics,India,200.24,14,79.48,Hospital
2024-07-02,Insulin Glargine Pen,Diabetes Care,Japan,951.85,13,396.38,Government Tender
2024-07-02,Salbutamol Inhaler,Respiratory,Japan,1477.53,64,608.2,Government Tender
2024-07-02,Omeprazole 20mg (28ct),Gastro,Germany,311.95,29,135.02,Retail Pharmacy
2024-07-02,Omeprazole 20mg (28ct),Gastro,Brazil,68.09,5,25.14,Hospital
2024-07-02,Atorvastatin 20mg (30ct),Cardiovascular,India,632.06,36,253.29,Hospital
2024-07-03,Loratadine 10mg (14ct),Allergy,Japan,195.57,21,69.44,Government Tender
2024-07-03,Amoxicillin 500mg (20ct),Antibiotics,Japan,233.19,15,90.89,Government Tender
2024-07-03,Salbutamol Inhaler,Respiratory,UK,352.6,17,150.61,Hospital
2024-07-03,Atorvastatin 20mg (30ct),Cardiovascular,UK,832.8,51,354.77,Retail Pharmacy
2024-07-03,Ibuprofen 400mg (30ct),Pain Relief,Brazil,125.92,21,43.21,Government Tender
2024-07-03,Multivitamin Complex,Supplements,Brazil,372.05,29,151.86,Hospital
2024-07-04,Omeprazole 20mg (28ct),Gastro,USA,471.64,38,182.14,Government Tender
2024-07-04,Amoxicillin 500mg (20ct),Antibiotics,Japan,87.26,6,34.31,Retail Pharmacy
2024-07-04,Ibuprofen 400mg (30ct),Pain Relief,USA,38.44,6,13.05,Hospital
2024-07-04,Loratadine 10mg (14ct),Allergy,Japan,95.32,9,32.02,Retail Pharmacy
2024-07-04,Loratadine 10mg (14ct),Allergy,Germany,44.0,5,16.41,Retail Pharmacy
2024-07-05,Atorvastatin 20mg (30ct),Cardiovascular,India,561.27,30,223.29,Retail Pharmacy
2024-07-05,Insulin Glargine Pen,Diabetes Care,India,1207.68,17,521.64,Hospital
2024-07-05,Amoxicillin 500mg (20ct),Antibiotics,USA,509.92,36,200.2,Hospital
2024-07-05,Atorvastatin 20mg (30ct),Cardiovascular,Japan,388.3,23,165.82,Government Tender
2024-07-05,Insulin Glargine Pen,Diabetes Care,India,1497.94,23,679.09,Hospital
2024-07-05,Omeprazole 20mg (28ct),Gastro,UK,377.15,34,167.69,Retail Pharmacy
2024-07-05,Omeprazole 20mg (28ct),Gastro,Germany,125.62,11,55.61,Government Tender
2024-07-05,Multivitamin Complex,Supplements,Japan,185.92,12,68.85,Retail Pharmacy
2024-07-05,Loratadine 10mg (14ct),Allergy,India,71.73,8,26.29,Retail Pharmacy
2024-07-05,Ibuprofen 400mg (30ct),Pain Relief,Japan,272.16,40,80.33,Retail Pharmacy
2024-07-05,Multivitamin Complex,Supplements,Germany,223.2,16,89.18,Retail Pharmacy
2024-07-05,Amoxicillin 500mg (20ct),Antibiotics,USA,278.44,18,104.42,Government Tender
2024-07-05,Atorvastatin 20mg (30ct),Cardiovascular,USA,517.43,26,185.14,Retail Pharmacy
2024-07-05,Omeprazole 20mg (28ct),Gastro,Brazil,282.71,21,104.05,Hospital
2024-07-06,Ibuprofen 400mg (30ct),Pain Relief,USA,221.85,36,76.6,Hospital
2024-07-06,Amoxicillin 500mg (20ct),Antibiotics,India,269.38,18,103.83,Retail Pharmacy
2024-07-06,Multivitamin Complex,Supplements,Germany,90.25,6,32.22,Hospital
2024-07-06,Insulin Glargine Pen,Diabetes Care,UK,695.19,12,353.76,Retail Pharmacy
2024-07-06,Loratadine 10mg (14ct),Allergy,USA,177.52,20,70.63,Retail Pharmacy
2024-07-06,Multivitamin Complex,Supplements,Japan,454.69,32,178.17,Government Tender
2024-07-06,Insulin Glargine Pen,Diabetes Care,Japan,1514.73,22,686.65,Retail Pharmacy
2024-07-06,Salbutamol Inhaler,Respiratory,India,1154.71,52,453.74,Government Tender
2024-07-07,Loratadine 10mg (14ct),Allergy,Germany,71.22,8,27.18,Hospital
2024-07-07,Atorvastatin 20mg (30ct),Cardiovascular,Japan,330.28,17,117.02,Retail Pharmacy
2024-07-07,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,373.67,22,159.1,Retail Pharmacy
2024-07-07,Amoxicillin 500mg (20ct),Antibiotics,Germany,231.83,18,105.94,Hospital
2024-07-07,Ibuprofen 400mg (30ct),Pain Relief,Japan,156.88,23,45.96,Retail Pharmacy
2024-07-07,Salbutamol Inhaler,Respiratory,Germany,1166.5,60,529.36,Retail Pharmacy
2024-07-08,Amoxicillin 500mg (20ct),Antibiotics,Brazil,54.09,4,23.99,Hospital
2024-07-08,Loratadine 10mg (14ct),Allergy,USA,63.22,7,22.64,Hospital
2024-07-08,Amoxicillin 500mg (20ct),Antibiotics,Germany,543.08,44,264.23,Government Tender
2024-07-08,Omeprazole 20mg (28ct),Gastro,Germany,94.1,8,37.75,Retail Pharmacy
2024-07-08,Amoxicillin 500mg (20ct),Antibiotics,India,389.87,31,177.63,Hospital
2024-07-08,Insulin Glargine Pen,Diabetes Care,Japan,1636.48,24,743.29,Hospital
2024-07-08,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,1005.87,50,351.01,Hospital
2024-07-08,Loratadine 10mg (14ct),Allergy,Brazil,252.62,25,88.26,Retail Pharmacy
2024-07-08,Multivitamin Complex,Supplements,Japan,78.38,5,27.26,Hospital
2024-07-08,Multivitamin Complex,Supplements,Germany,342.26,22,120.02,Hospital
2024-07-08,Omeprazole 20mg (28ct),Gastro,Japan,198.38,16,77.59,Hospital
2024-07-08,Atorvastatin 20mg (30ct),Cardiovascular,USA,827.13,40,279.64,Hospital
2024-07-08,Ibuprofen 400mg (30ct),Pain Relief,UK,327.97,47,98.49,Government Tender
2024-07-08,Insulin Glargine Pen,Diabetes Care,Germany,886.08,12,382.86,Government Tender
2024-07-08,Amoxicillin 500mg (20ct),Antibiotics,Brazil,70.37,5,28.38,Hospital
2024-07-09,Ibuprofen 400mg (30ct),Pain Relief,USA,57.12,8,16.57,Retail Pharmacy
2024-07-09,Insulin Glargine Pen,Diabetes Care,USA,1244.88,20,621.3,Government Tender
2024-07-09,Amoxicillin 500mg (20ct),Antibiotics,UK,89.26,6,34.22,Retail Pharmacy
2024-07-09,Ibuprofen 400mg (30ct),Pain Relief,Germany,53.25,9,19.15,Retail Pharmacy
2024-07-09,Amoxicillin 500mg (20ct),Antibiotics,Japan,327.0,23,128.75,Hospital
2024-07-09,Amoxicillin 500mg (20ct),Antibiotics,UK,341.72,22,128.68,Retail Pharmacy
2024-07-09,Loratadine 10mg (14ct),Allergy,Brazil,219.38,21,74.9,Hospital
2024-07-09,Salbutamol Inhaler,Respiratory,India,425.69,20,185.52,Hospital
2024-07-09,Salbutamol Inhaler,Respiratory,USA,1046.08,51,461.99,Hospital
2024-07-10,Salbutamol Inhaler,Respiratory,Germany,640.87,33,291.92,Retail Pharmacy
2024-07-10,Ibuprofen 400mg (30ct),Pain Relief,Germany,182.83,30,60.7,Retail Pharmacy
2024-07-10,Salbutamol Inhaler,Respiratory,India,964.24,42,388.01,Hospital
2024-07-10,Insulin Glargine Pen,Diabetes Care,Japan,1137.83,19,616.12,Government Tender
2024-07-10,Amoxicillin 500mg (20ct),Antibiotics,Japan,387.7,31,179.72,Retail Pharmacy
2024-07-10,Multivitamin Complex,Supplements,Brazil,239.95,15,82.22,Government Tender
2024-07-10,Amoxicillin 500mg (20ct),Antibiotics,Brazil,183.22,14,83.81,Hospital
2024-07-10,Omeprazole 20mg (28ct),Gastro,Brazil,369.15,31,148.77,Government Tender
2024-07-10,Atorvastatin 20mg (30ct),Cardiovascular,India,517.68,25,187.36,Retail Pharmacy
2024-07-10,Amoxicillin 500mg (20ct),Antibiotics,Japan,189.97,13,76.08,Hospital
2024-07-10,Insulin Glargine Pen,Diabetes Care,UK,1271.18,18,540.95,Hospital
2024-07-10,Insulin Glargine Pen,Diabetes Care,Japan,2551.64,36,1077.76,Retail Pharmacy
2024-07-10,Multivitamin Complex,Supplements,USA,875.32,62,349.6,Government Tender
2024-07-11,Omeprazole 20mg (28ct),Gastro,India,135.44,10,49.52,Retail Pharmacy
2024-07-11,Multivitamin Complex,Supplements,India,1192.29,75,407.53,Hospital
2024-07-11,Amoxicillin 500mg (20ct),Antibiotics,USA,64.52,5,28.58,Government Tender
2024-07-11,Amoxicillin 500mg (20ct),Antibiotics,Japan,185.76,13,72.23,Government Tender
2024-07-11,Loratadine 10mg (14ct),Allergy,UK,304.41,31,103.0,Hospital
2024-07-11,Loratadine 10mg (14ct),Allergy,Japan,275.5,26,86.15,Hospital
2024-07-11,Salbutamol Inhaler,Respiratory,Japan,409.5,20,173.53,Government Tender
2024-07-11,Ibuprofen 400mg (30ct),Pain Relief,India,156.35,22,47.9,Retail Pharmacy
2024-07-11,Ibuprofen 400mg (30ct),Pain Relief,Germany,264.55,38,77.36,Hospital
2024-07-11,Insulin Glargine Pen,Diabetes Care,Japan,1087.11,15,481.0,Hospital
2024-07-11,Atorvastatin 20mg (30ct),Cardiovascular,UK,160.68,8,55.43,Hospital
2024-07-11,Salbutamol Inhaler,Respiratory,India,768.47,38,346.64,Hospital
2024-07-11,Atorvastatin 20mg (30ct),Cardiovascular,USA,553.26,33,236.65,Retail Pharmacy
2024-07-12,Omeprazole 20mg (28ct),Gastro,Japan,175.39,16,80.93,Retail Pharmacy
2024-07-12,Insulin Glargine Pen,Diabetes Care,India,844.22,14,422.2,Government Tender
2024-07-12,Multivitamin Complex,Supplements,Germany,319.53,21,114.36,Government Tender
2024-07-12,Omeprazole 20mg (28ct),Gastro,Germany,309.84,29,139.26,Hospital
2024-07-12,Insulin Glargine Pen,Diabetes Care,USA,1415.33,19,601.48,Hospital
2024-07-12,Multivitamin Complex,Supplements,India,205.44,14,74.42,Retail Pharmacy
2024-07-12,Multivitamin Complex,Supplements,India,204.04,16,85.67,Retail Pharmacy
2024-07-12,Amoxicillin 500mg (20ct),Antibiotics,Japan,664.59,44,267.42,Retail Pharmacy
2024-07-12,Atorvastatin 20mg (30ct),Cardiovascular,India,154.6,9,62.37,Hospital
2024-07-12,Multivitamin Complex,Supplements,India,416.37,27,146.42,Hospital
2024-07-12,Ibuprofen 400mg (30ct),Pain Relief,Germany,87.82,13,26.18,Retail Pharmacy
2024-07-12,Loratadine 10mg (14ct),Allergy,Japan,114.74,12,40.56,Retail Pharmacy
2024-07-12,Ibuprofen 400mg (30ct),Pain Relief,Japan,128.29,21,45.8,Government Tender
2024-07-13,Multivitamin Complex,Supplements,Brazil,354.08,25,133.12,Retail Pharmacy
2024-07-13,Ibuprofen 400mg (30ct),Pain Relief,UK,62.16,10,20.62,Retail Pharmacy
2024-07-13,Amoxicillin 500mg (20ct),Antibiotics,USA,207.73,14,79.86,Government Tender
2024-07-13,Ibuprofen 400mg (30ct),Pain Relief,Japan,118.17,21,44.31,Hospital
2024-07-13,Loratadine 10mg (14ct),Allergy,Brazil,184.3,18,62.64,Government Tender
2024-07-13,Loratadine 10mg (14ct),Allergy,Brazil,502.15,59,205.32,Government Tender
2024-07-13,Salbutamol Inhaler,Respiratory,UK,384.81,16,150.51,Hospital
2024-07-13,Multivitamin Complex,Supplements,Brazil,372.39,29,165.53,Hospital
2024-07-13,Multivitamin Complex,Supplements,USA,329.32,20,111.77,Retail Pharmacy
2024-07-14,Loratadine 10mg (14ct),Allergy,UK,143.32,14,48.82,Government Tender
2024-07-14,Atorvastatin 20mg (30ct),Cardiovascular,Japan,552.15,29,209.31,Hospital
2024-07-14,Salbutamol Inhaler,Respiratory,Japan,95.8,5,45.6,Government Tender
2024-07-14,Atorvastatin 20mg (30ct),Cardiovascular,Japan,320.91,16,111.42,Retail Pharmacy
2024-07-14,Ibuprofen 400mg (30ct),Pain Relief,USA,321.53,47,97.74,Retail Pharmacy
2024-07-14,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,562.93,34,233.75,Hospital
2024-07-14,Salbutamol Inhaler,Respiratory,UK,673.48,31,273.71,Government Tender
2024-07-15,Salbutamol Inhaler,Respiratory,USA,639.04,28,262.03,Government Tender
2024-07-15,Salbutamol Inhaler,Respiratory,Germany,199.85,10,90.04,Retail Pharmacy
2024-07-15,Ibuprofen 400mg (30ct),Pain Relief,Brazil,136.65,21,43.61,Hospital
2024-07-15,Amoxicillin 500mg (20ct),Antibiotics,India,154.21,12,70.73,Government Tender
2024-07-15,Amoxicillin 500mg (20ct),Antibiotics,USA,224.85,17,100.83,Retail Pharmacy
2024-07-15,Multivitamin Complex,Supplements,USA,146.37,10,54.28,Retail Pharmacy
2024-07-15,Salbutamol Inhaler,Respiratory,UK,363.81,18,157.54,Hospital
2024-07-15,Amoxicillin 500mg (20ct),Antibiotics,USA,684.15,45,269.64,Government Tender
2024-07-16,Insulin Glargine Pen,Diabetes Care,Germany,2482.05,36,1087.6,Hospital
2024-07-16,Ibuprofen 400mg (30ct),Pain Relief,India,70.01,11,23.16,Retail Pharmacy
2024-07-16,Omeprazole 20mg (28ct),Gastro,Germany,472.09,36,170.21,Hospital
2024-07-16,Atorvastatin 20mg (30ct),Cardiovascular,UK,179.97,11,80.3,Retail Pharmacy
2024-07-16,Atorvastatin 20mg (30ct),Cardiovascular,India,98.33,5,34.66,Retail Pharmacy
2024-07-16,Omeprazole 20mg (28ct),Gastro,India,397.15,36,171.42,Government Tender
2024-07-16,Atorvastatin 20mg (30ct),Cardiovascular,UK,455.36,26,184.37,Hospital
2024-07-16,Omeprazole 20mg (28ct),Gastro,Japan,473.4,38,177.93,Hospital
2024-07-16,Multivitamin Complex,Supplements,UK,221.59,17,95.95,Hospital
2024-07-17,Insulin Glargine Pen,Diabetes Care,Germany,522.17,7,221.31,Retail Pharmacy
2024-07-17,Loratadine 10mg (14ct),Allergy,USA,265.15,29,95.99,Hospital
2024-07-17,Loratadine 10mg (14ct),Allergy,Germany,171.21,16,54.19,Hospital
2024-07-17,Omeprazole 20mg (28ct),Gastro,USA,209.79,17,84.92,Hospital
2024-07-17,Omeprazole 20mg (28ct),Gastro,Japan,115.54,10,49.86,Hospital
2024-07-17,Salbutamol Inhaler,Respiratory,USA,498.0,23,216.3,Retail Pharmacy
2024-07-17,Omeprazole 20mg (28ct),Gastro,Germany,63.04,5,25.71,Retail Pharmacy
2024-07-17,Omeprazole 20mg (28ct),Gastro,Brazil,265.43,20,100.05,Government Tender
2024-07-17,Omeprazole 20mg (28ct),Gastro,Japan,423.87,35,163.5,Government Tender
2024-07-17,Atorvastatin 20mg (30ct),Cardiovascular,UK,649.55,34,240.34,Government Tender
2024-07-17,Amoxicillin 500mg (20ct),Antibiotics,Japan,276.44,21,117.2,Hospital
2024-07-18,Multivitamin Complex,Supplements,Japan,676.48,48,263.2,Retail Pharmacy
2024-07-18,Multivitamin Complex,Supplements,India,685.28,48,275.16,Retail Pharmacy
2024-07-18,Ibuprofen 400mg (30ct),Pain Relief,USA,94.97,16,33.83,Retail Pharmacy
2024-07-18,Salbutamol Inhaler,Respiratory,India,838.77,37,341.15,Government Tender
2024-07-18,Multivitamin Complex,Supplements,UK,549.41,37,200.97,Retail Pharmacy
2024-07-18,Salbutamol Inhaler,Respiratory,Japan,1045.37,44,410.48,Hospital
2024-07-18,Insulin Glargine Pen,Diabetes Care,Germany,1305.55,19,602.61,Retail Pharmacy
2024-07-18,Omeprazole 20mg (28ct),Gastro,UK,361.78,29,135.76,Retail Pharmacy
2024-07-18,Multivitamin Complex,Supplements,Brazil,215.06,14,79.28,Hospital
2024-07-18,Multivitamin Complex,Supplements,India,391.25,28,150.18,Hospital
2024-07-18,Atorvastatin 20mg (30ct),Cardiovascular,Germany,570.6,32,225.42,Government Tender
2024-07-18,Insulin Glargine Pen,Diabetes Care,UK,1492.29,23,696.11,Retail Pharmacy
2024-07-18,Loratadine 10mg (14ct),Allergy,India,325.7,37,121.88,Government Tender
2024-07-18,Multivitamin Complex,Supplements,Brazil,248.43,19,104.14,Hospital
2024-07-19,Insulin Glargine Pen,Diabetes Care,Germany,1526.92,23,687.63,Retail Pharmacy
2024-07-19,Ibuprofen 400mg (30ct),Pain Relief,India,39.61,7,14.6,Retail Pharmacy
2024-07-19,Loratadine 10mg (14ct),Allergy,Germany,81.99,9,31.4,Retail Pharmacy
2024-07-19,Omeprazole 20mg (28ct),Gastro,Germany,294.59,23,117.92,Hospital
2024-07-19,Atorvastatin 20mg (30ct),Cardiovascular,USA,426.72,25,181.57,Hospital
2024-07-19,Ibuprofen 400mg (30ct),Pain Relief,USA,139.88,25,51.31,Hospital
2024-07-19,Insulin Glargine Pen,Diabetes Care,Germany,2509.4,40,1258.49,Hospital
2024-07-19,Ibuprofen 400mg (30ct),Pain Relief,Brazil,157.7,24,49.51,Retail Pharmacy
2024-07-19,Ibuprofen 400mg (30ct),Pain Relief,USA,69.41,10,20.7,Government Tender
2024-07-19,Ibuprofen 400mg (30ct),Pain Relief,Brazil,40.91,7,14.56,Government Tender
2024-07-20,Insulin Glargine Pen,Diabetes Care,Brazil,3452.23,51,1582.15,Retail Pharmacy
2024-07-20,Salbutamol Inhaler,Respiratory,Brazil,453.24,20,176.52,Retail Pharmacy
2024-07-20,Salbutamol Inhaler,Respiratory,Japan,825.06,36,314.25,Hospital
2024-07-20,Salbutamol Inhaler,Respiratory,UK,267.07,13,116.76,Retail Pharmacy
2024-07-20,Amoxicillin 500mg (20ct),Antibiotics,UK,516.62,36,207.11,Government Tender
2024-07-20,Omeprazole 20mg (28ct),Gastro,Japan,433.49,33,163.45,Hospital
2024-07-20,Loratadine 10mg (14ct),Allergy,Japan,289.05,30,106.27,Hospital
2024-07-20,Amoxicillin 500mg (20ct),Antibiotics,UK,466.26,32,185.09,Retail Pharmacy
2024-07-21,Insulin Glargine Pen,Diabetes Care,Japan,1316.28,22,686.53,Government Tender
2024-07-21,Omeprazole 20mg (28ct),Gastro,Japan,257.09,21,102.06,Hospital
2024-07-21,Ibuprofen 400mg (30ct),Pain Relief,Japan,212.6,38,81.69,Government Tender
2024-07-21,Atorvastatin 20mg (30ct),Cardiovascular,Japan,579.74,29,215.06,Government Tender
2024-07-21,Omeprazole 20mg (28ct),Gastro,Germany,152.92,14,65.52,Retail Pharmacy
2024-07-21,Omeprazole 20mg (28ct),Gastro,USA,453.63,35,170.52,Retail Pharmacy
2024-07-21,Salbutamol Inhaler,Respiratory,Brazil,519.01,22,193.1,Government Tender
2024-07-21,Ibuprofen 400mg (30ct),Pain Relief,Brazil,213.1,32,64.83,Government Tender
2024-07-21,Atorvastatin 20mg (30ct),Cardiovascular,India,267.47,14,103.75,Government Tender
2024-07-22,Ibuprofen 400mg (30ct),Pain Relief,UK,45.01,7,14.53,Retail Pharmacy
2024-07-22,Loratadine 10mg (14ct),Allergy,USA,217.76,23,79.93,Retail Pharmacy
2024-07-22,Amoxicillin 500mg (20ct),Antibiotics,Brazil,119.37,9,53.72,Government Tender
2024-07-22,Salbutamol Inhaler,Respiratory,Brazil,477.24,20,183.53,Government Tender
2024-07-22,Atorvastatin 20mg (30ct),Cardiovascular,Japan,83.31,5,34.78,Government Tender
2024-07-22,Loratadine 10mg (14ct),Allergy,India,451.1,45,145.75,Government Tender
2024-07-22,Salbutamol Inhaler,Respiratory,Brazil,121.82,6,56.63,Retail Pharmacy
2024-07-22,Multivitamin Complex,Supplements,India,130.6,10,55.29,Hospital
2024-07-22,Salbutamol Inhaler,Respiratory,USA,309.18,13,114.28,Government Tender
2024-07-23,Loratadine 10mg (14ct),Allergy,India,252.98,27,96.05,Retail Pharmacy
2024-07-23,Omeprazole 20mg (28ct),Gastro,Brazil,148.11,11,55.56,Retail Pharmacy
2024-07-23,Multivitamin Complex,Supplements,Japan,529.02,35,192.45,Government Tender
2024-07-23,Ibuprofen 400mg (30ct),Pain Relief,Germany,23.81,4,8.8,Hospital
2024-07-23,Amoxicillin 500mg (20ct),Antibiotics,Brazil,387.71,26,145.65,Government Tender
2024-07-23,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,1049.35,56,395.47,Government Tender
2024-07-23,Atorvastatin 20mg (30ct),Cardiovascular,India,754.17,37,276.39,Retail Pharmacy
2024-07-23,Multivitamin Complex,Supplements,USA,127.33,9,51.31,Hospital
2024-07-23,Loratadine 10mg (14ct),Allergy,India,366.13,34,120.54,Hospital
2024-07-23,Salbutamol Inhaler,Respiratory,Germany,667.07,34,312.78,Government Tender
2024-07-24,Omeprazole 20mg (28ct),Gastro,Brazil,128.11,11,55.15,Retail Pharmacy
2024-07-24,Omeprazole 20mg (28ct),Gastro,India,82.72,7,35.06,Retail Pharmacy
2024-07-24,Loratadine 10mg (14ct),Allergy,USA,374.67,39,135.3,Government Tender
2024-07-24,Loratadine 10mg (14ct),Allergy,USA,174.33,19,66.36,Hospital
2024-07-24,Amoxicillin 500mg (20ct),Antibiotics,UK,380.59,26,144.67,Government Tender
2024-07-24,Atorvastatin 20mg (30ct),Cardiovascular,Germany,245.89,14,105.57,Government Tender
2024-07-24,Insulin Glargine Pen,Diabetes Care,India,478.78,8,243.26,Hospital
2024-07-25,Insulin Glargine Pen,Diabetes Care,USA,3454.95,51,1658.68,Government Tender
2024-07-25,Atorvastatin 20mg (30ct),Cardiovascular,Germany,152.91,8,59.84,Retail Pharmacy
2024-07-25,Omeprazole 20mg (28ct),Gastro,India,485.73,40,201.88,Retail Pharmacy
2024-07-25,Amoxicillin 500mg (20ct),Antibiotics,UK,298.69,22,125.87,Retail Pharmacy
2024-07-25,Ibuprofen 400mg (30ct),Pain Relief,USA,173.23,25,53.35,Hospital
2024-07-25,Atorvastatin 20mg (30ct),Cardiovascular,UK,931.74,53,363.18,Hospital
2024-07-25,Insulin Glargine Pen,Diabetes Care,Brazil,541.44,9,290.37,Government Tender
2024-07-25,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,273.36,17,123.45,Hospital
2024-07-25,Omeprazole 20mg (28ct),Gastro,UK,205.71,18,84.62,Government Tender
