Date,Product,Category,Country,Revenue,Quantity,Cost,Customer_Segment
2024-06-14,Steel Bearing 6205,Components,Poland,38.99,9,17.72,OEM
2024-06-14,Pneumatic Valve V-200,Hydraulics,Poland,2436.46,19,1281.24,Direct Industrial
2024-06-14,Safety Sensor Array,Automation,South Korea,1965.64,10,968.29,Distributor
2024-06-14,Conveyor Belt Roller,Components,Mexico,433.99,15,190.42,Distributor
2024-06-14,Safety Sensor Array,Automation,Mexico,5922.93,31,2801.22,Distributor
2024-06-14,Industrial Motor 5HP,Motors,South Korea,20233.76,34,11933.5,Direct Industrial
2024-06-14,Steel Bearing 6205,Components,USA,79.36,20,39.09,OEM
2024-06-14,Hydraulic Cylinder HC-40,Hydraulics,Germany,7467.64,23,4194.07,Direct Industrial
2024-06-14,PLC Controller Unit,Automation,Poland,17572.27,18,8130.7,Distributor
2024-06-14,Gearbox Assembly GB-12,Motors,South Korea,58860.04,55,38779.85,Direct Industrial
2024-06-15,Hydraulic Cylinder HC-40,Hydraulics,China,10494.37,34,5825.36,Distributor
2024-06-15,Gearbox Assembly GB-12,Motors,South Korea,18080.41,16,11093.15,Direct Industrial
2024-06-15,Gearbox Assembly GB-12,Motors,Mexico,13216.99,10,6670.74,OEM
2024-06-15,Safety Sensor Array,Automation,Germany,8450.38,40,3754.17,Distributor
2024-06-15,Gearbox Assembly GB-12,Motors,Poland,6729.06,5,3519.37,OEM
2024-06-15,Conveyor Belt Roller,Components,Mexico,759.78,31,393.61,Direct Industrial
2024-06-16,Pneumatic Valve V-200,Hydraulics,Mexico,2569.89,20,1388.92,Distributor
2024-06-16,Conveyor Belt Roller,Components,USA,500.64,20,247.19,Direct Industrial
2024-06-16,Industrial Motor 5HP,Motors,China,3853.96,6,2065.59,OEM
2024-06-16,Safety Sensor Array,Automation,China,5899.87,26,2592.38,OEM
2024-06-16,Pneumatic Valve V-200,Hydraulics,Mexico,6125.99,40,2634.37,OEM
2024-06-16,Pneumatic Valve V-200,Hydraulics,China,1898.99,13,908.33,Direct Industrial
2024-06-16,Conveyor Belt Roller,Components,USA,676.08,24,311.88,OEM
2024-06-16,Hydraulic Cylinder HC-40,Hydraulics,Mexico,6044.38,20,3552.66,Direct Industrial
2024-06-16,Safety Sensor Array,Automation,USA,6497.84,29,2635.17,Distributor
2024-06-16,Steel Bearing 6205,Components,Poland,55.8,14,25.31,Direct Industrial
2024-06-16,Gearbox Assembly GB-12,Motors,Mexico,54317.13,40,26324.26,Distributor
2024-06-16,Pneumatic Valve V-200,Hydraulics,China,1465.05,11,719.11,Direct Industrial
2024-06-16,Steel Bearing 6205,Components,Poland,53.22,12,23.45,Direct Industrial
2024-06-17,Gearbox Assembly GB-12,Motors,USA,78037.21,57,39969.73,Direct Industrial
2024-06-17,Safety Sensor Array,Automation,Mexico,8000.73,42,4029.04,Direct Industrial
2024-06-17,Gearbox Assembly GB-12,Motors,Germany,17629.88,14,9318.1,Distributor
2024-06-17,Industrial Motor 5HP,Motors,Mexico,5598.98,9,3126.69,OEM
2024-06-17,PLC Controller Unit,Automation,China,55422.7,71,34917.76,Distributor
2024-06-18,PLC Controller Unit,Automation,USA,21906.71,28,13064.23,OEM
2024-06-18,Pneumatic Valve V-200,Hydraulics,Poland,6256.75,40,2735.33,OEM
2024-06-18,PLC Controller Unit,Automation,USA,11099.24,12,5572.44,OEM
2024-06-18,Safety Sensor Array,Automation,USA,10611.21,57,5193.15,Direct Industrial
2024-06-19,Pneumatic Valve V-200,Hydraulics,Germany,4553.77,30,2079.36,Direct Industrial
2024-06-19,Conveyor Belt Roller,Components,Germany,580.65,22,267.86,Distributor
2024-06-19,Gearbox Assembly GB-12,Motors,South Korea,16772.91,15,10353.17,OEM
2024-06-19,Hydraulic Cylinder HC-40,Hydraulics,Mexico,19628.78,59,10755.82,OEM
2024-06-19,Steel Bearing 6205,Components,Poland,141.23,34,65.86,Distributor
2024-06-19,Pneumatic Valve V-200,Hydraulics,Mexico,1717.55,11,775.84,OEM
2024-06-20,Steel Bearing 6205,Components,Germany,114.73,26,49.29,Distributor
2024-06-20,Hydraulic Cylinder HC-40,Hydraulics,Mexico,10867.57,31,5691.9,Distributor
2024-06-20,Industrial Motor 5HP,Motors,South Korea,5913.99,11,3763.05,OEM
2024-06-20,Safety Sensor Array,Automation,USA,4103.71,18,1685.36,Direct Industrial
2024-06-20,Steel Bearing 6205,Components,Mexico,344.8,79,146.77,Distributor
2024-06-21,Conveyor Belt Roller,Components,Poland,398.13,15,188.75,Direct Industrial
2024-06-21,Gearbox Assembly GB-12,Motors,USA,34542.58,28,18723.03,OEM
2024-06-21,Industrial Motor 5HP,Motors,Mexico,12586.82,19,6390.42,Distributor
2024-06-22,Industrial Motor 5HP,Motors,Poland,7764.88,14,4596.87,Direct Industrial
2024-06-22,Safety Sensor Array,Automation,South Korea,7683.55,36,3265.64,Distributor
2024-06-22,Steel Bearing 6205,Components,USA,74.9,17,32.15,Direct Industrial
2024-06-23,PLC Controller Unit,Automation,USA,13459.34,17,8198.18,Distributor
2024-06-23,Conveyor Belt Roller,Components,Mexico,321.66,13,162.79,Direct Industrial
2024-06-23,Industrial Motor 5HP,Motors,South Korea,1341.05,2,666.2,Distributor
2024-06-23,Safety Sensor Array,Automation,Poland,2160.22,12,1158.48,Distributor
2024-06-24,Conveyor Belt Roller,Components,Mexico,683.53,27,353.62,Direct Industrial
2024-06-24,Industrial Motor 5HP,Motors,Mexico,6289.26,10,3417.22,OEM
2024-06-24,Conveyor Belt Roller,Components,South Korea,406.84,14,178.06,Distributor
2024-06-24,Pneumatic Valve V-200,Hydraulics,Germany,2800.15,21,1439.99,Distributor
2024-06-24,Safety Sensor Array,Automation,Germany,8254.37,37,3667.87,OEM
2024-06-24,Industrial Motor 5HP,Motors,USA,23611.97,45,15597.37,Direct Industrial
2024-06-24,Hydraulic Cylinder HC-40,Hydraulics,USA,1598.17,5,893.46,OEM
2024-06-24,Pneumatic Valve V-200,Hydraulics,China,5361.61,38,2459.33,Distributor
2024-06-25,Steel Bearing 6205,Components,China,40.0,10,19.29,Direct Industrial
2024-06-25,Steel Bearing 6205,Components,USA,116.52,28,53.62,OEM
2024-06-26,Gearbox Assembly GB-12,Motors,China,14039.27,11,7423.32,OEM
2024-06-26,Pneumatic Valve V-200,Hydraulics,Poland,4720.53,30,2054.31,Distributor
2024-06-26,Hydraulic Cylinder HC-40,Hydraulics,Poland,12122.69,35,6042.11,Distributor
2024-06-26,Steel Bearing 6205,Components,Germany,91.9,22,41.78,OEM
2024-06-26,Industrial Motor 5HP,Motors,South Korea,11009.21,17,6009.63,Distributor
2024-06-26,Safety Sensor Array,Automation,Germany,5118.29,23,2151.6,Direct Industrial
2024-06-26,Industrial Motor 5HP,Motors,China,16747.65,25,8725.12,Distributor
2024-06-26,Pneumatic Valve V-200,Hydraulics,USA,2199.11,16,1106.97,OEM
2024-06-27,Steel Bearing 6205,Components,USA,20.19,5,9.23,OEM
2024-06-27,Gearbox Assembly GB-12,Motors,Germany,26219.0,20,13924.58,Direct Industrial
2024-06-27,Hydraulic Cylinder HC-40,Hydraulics,Mexico,1268.62,4,714.27,OEM
2024-06-27,Steel Bearing 6205,Components,Mexico,139.3,37,72.25,Direct Industrial
2024-06-27,PLC Controller Unit,Automation,Mexico,18958.82,25,11782.46,Distributor
2024-06-27,Safety Sensor Array,Automation,USA,1728.95,8,779.88,Distributor
2024-06-27,Gearbox Assembly GB-12,Motors,Germany,36942.69,29,19351.47,Distributor
2024-06-28,Gearbox Assembly GB-12,Motors,Mexico,36311.67,27,18328.18,Direct Industrial
2024-06-28,Safety Sensor Array,Automation,Mexico,5194.96,23,2136.56,Distributor
2024-06-28,Pneumatic Valve V-200,Hydraulics,China,5383.65,38,2616.6,Distributor
2024-06-28,Hydraulic Cylinder HC-40,Hydraulics,USA,7599.62,24,4064.47,OEM
2024-06-28,Pneumatic Valve V-200,Hydraulics,China,3552.39,23,1573.92,Distributor
2024-06-28,Gearbox Assembly GB-12,Motors,Mexico,26405.45,21,14341.1,OEM
2024-06-28,PLC Controller Unit,Automation,Mexico,39696.72,42,19051.21,Distributor
2024-06-28,Hydraulic Cylinder HC-40,Hydraulics,Germany,5084.91,15,2500.92,Distributor
2024-06-28,Pneumatic Valve V-200,Hydraulics,China,796.76,6,403.08,OEM
2024-06-28,PLC Controller Unit,Automation,Germany,15829.69,20,9498.38,OEM
2024-06-29,Conveyor Belt Roller,Components,China,1124.34,45,581.97,Direct Industrial
2024-06-29,Hydraulic Cylinder HC-40,Hydraulics,Poland,17218.03,49,8669.51,OEM
2024-06-29,Conveyor Belt Roller,Components,China,1054.43,38,491.84,Direct Industrial
2024-06-29,Industrial Motor 5HP,Motors,Germany,12386.88,21,7064.76,OEM
2024-06-29,PLC Controller Unit,Automation,USA,5447.94,6,2851.94,Direct Industrial
2024-06-30,Industrial Motor 5HP,Motors,South Korea,1723.17,3,991.61,OEM
2024-06-30,Gearbox Assembly GB-12,Motors,China,43014.6,33,23485.12,Direct Industrial
2024-06-30,Industrial Motor 5HP,Motors,Mexico,8943.17,16,5221.51,Distributor
2024-06-30,Hydraulic Cylinder HC-40,Hydraulics,Mexico,5107.5,15,2685.83,OEM
2024-06-30,Gearbox Assembly GB-12,Motors,South Korea,3662.91,3,2153.65,OEM
2024-06-30,Pneumatic Valve V-200,Hydraulics,USA,3301.98,23,1495.87,Distributor
2024-06-30,Steel Bearing 6205,Components,South Korea,93.86,26,48.08,Distributor
2024-07-01,Pneumatic Valve V-200,Hydraulics,South Korea,1205.34,8,522.27,OEM
2024-07-01,Hydraulic Cylinder HC-40,Hydraulics,Germany,13407.21,44,8045.7,Direct Industrial
2024-07-01,Hydraulic Cylinder HC-40,Hydraulics,Poland,8997.4,32,5529.62,OEM
2024-07-01,PLC Controller Unit,Automation,Mexico,7464.56,9,4329.19,Direct Industrial
2024-07-01,Pneumatic Valve V-200,Hydraulics,Poland,7305.74,46,3196.98,OEM
2024-07-01,Gearbox Assembly GB-12,Motors,China,33254.79,25,17057.63,Direct Industrial
2024-07-01,Steel Bearing 6205,Components,Germany,54.75,15,29.04,Distributor
2024-07-01,Hydraulic Cylinder HC-40,Hydraulics,South Korea,3449.04,11,2010.86,OEM
2024-07-01,Industrial Motor 5HP,Motors,China,14532.33,24,8432.12,Direct Industrial
2024-07-01,Pneumatic Valve V-200,Hydraulics,South Korea,7329.58,55,3895.67,Distributor
2024-07-01,Gearbox Assembly GB-12,Motors,China,17265.26,14,9551.3,Distributor
2024-07-02,Steel Bearing 6205,Components,South Korea,8.18,2,3.64,Direct Industrial
2024-07-02,Steel Bearing 6205,Components,USA,127.7,29,52.81,Distributor
2024-07-02,Steel Bearing 6205,Components,South Korea,106.58,27,50.99,Distributor
2024-07-02,Hydraulic Cylinder HC-40,Hydraulics,USA,1014.04,3,516.92,Distributor
2024-07-02,Industrial Motor 5HP,Motors,Germany,4317.51,8,2669.42,OEM
2024-07-02,Industrial Motor 5HP,Motors,China,28124.51,45,15676.31,Direct Industrial
2024-07-02,Pneumatic Valve V-200,Hydraulics,Mexico,1329.83,10,666.7,OEM
2024-07-03,Hydraulic Cylinder HC-40,Hydraulics,USA,9546.76,28,4985.04,Distributor
2024-07-03,Conveyor Belt Roller,Components,Germany,414.46,15,181.49,Distributor
2024-07-03,Hydraulic Cylinder HC-40,Hydraulics,Germany,11651.6,35,5946.33,OEM
2024-07-03,Industrial Motor 5HP,Motors,China,3806.76,6,1947.42,OEM
2024-07-03,Conveyor Belt Roller,Components,Mexico,537.05,18,233.03,Distributor
2024-07-04,Gearbox Assembly GB-12,Motors,China,5160.82,4,2859.75,Distributor
2024-07-04,Conveyor Belt Roller,Components,USA,475.31,18,233.67,Direct Industrial
2024-07-04,Conveyor Belt Roller,Components,Germany,446.27,16,195.44,Distributor
2024-07-04,Steel Bearing 6205,Components,South Korea,32.94,9,17.91,OEM
2024-07-04,Conveyor Belt Roller,Components,China,329.67,13,164.65,Distributor
2024-07-04,Steel Bearing 6205,Components,Poland,53.44,14,25.74,Distributor
2024-07-04,Safety Sensor Array,Automation,China,4962.94,22,2184.17,OEM
2024-07-04,Pneumatic Valve V-200,Hydraulics,Mexico,5056.33,34,2309.43,OEM
2024-07-05,Gearbox Assembly GB-12,Motors,China,31155.14,27,18264.91,OEM
2024-07-05,Steel Bearing 6205,Components,Germany,22.25,5,9.22,Distributor
2024-07-05,Industrial Motor 5HP,Motors,USA,15061.06,28,9303.94,Distributor
2024-07-05,Pneumatic Valve V-200,Hydraulics,Mexico,2839.49,21,1474.08,Direct Industrial
2024-07-05,Steel Bearing 6205,Components,Germany,139.13,31,59.76,Distributor
2024-07-05,Steel Bearing 6205,Components,South Korea,82.15,20,36.89,OEM
2024-07-05,PLC Controller Unit,Automation,Germany,11505.28,15,6802.55,OEM
2024-07-05,Industrial Motor 5HP,Motors,Germany,9267.68,14,4546.96,Distributor
2024-07-05,Safety Sensor Array,Automation,China,2092.76,11,1070.17,OEM
2024-07-06,Gearbox Assembly GB-12,Motors,Poland,12414.71,10,6723.22,Direct Industrial
2024-07-06,Safety Sensor Array,Automation,China,7109.46,31,2856.57,OEM
2024-07-06,Conveyor Belt Roller,Components,China,680.32,24,300.8,OEM
2024-07-06,Safety Sensor Array,Automation,Poland,2977.98,13,1254.03,Distributor
2024-07-06,Pneumatic Valve V-200,Hydraulics,USA,2239.92,17,1199.1,Direct Industrial
2024-07-06,Steel Bearing 6205,Components,Poland,21.88,5,9.17,Direct Industrial
2024-07-06,Conveyor Belt Roller,Components,China,515.6,18,232.07,Direct Industrial
2024-07-07,Hydraulic Cylinder HC-40,Hydraulics,Mexico,11751.47,40,6897.17,OEM
2024-07-07,Hydraulic Cylinder HC-40,Hydraulics,Poland,5488.9,19,3264.49,Direct Industrial
2024-07-07,Safety Sensor Array,Automation,South Korea,6173.66,29,2839.22,OEM
2024-07-07,Industrial Motor 5HP,Motors,USA,4589.25,8,2672.28,OEM
2024-07-07,Pneumatic Valve V-200,Hydraulics,South Korea,2523.09,20,1315.12,Distributor
2024-07-07,Hydraulic Cylinder HC-40,Hydraulics,Poland,8825.79,26,4691.11,Distributor
2024-07-07,Conveyor Belt Roller,Components,USA,980.66,40,503.03,Distributor
2024-07-08,Industrial Motor 5HP,Motors,Mexico,21457.71,33,11325.16,Direct Industrial
2024-07-08,Gearbox Assembly GB-12,Motors,Poland,57544.99,50,36071.45,Distributor
2024-07-08,Pneumatic Valve V-200,Hydraulics,Mexico,4564.0,29,2020.13,Distributor
2024-07-08,Safety Sensor Array,Automation,Mexico,4385.15,19,1780.02,Distributor
2024-07-08,Pneumatic Valve V-200,Hydraulics,China,4781.19,37,2497.42,OEM
2024-07-08,PLC Controller Unit,Automation,Mexico,32381.66,36,17274.38,OEM
2024-07-08,Safety Sensor Array,Automation,Poland,5495.11,24,2386.91,Direct Industrial
2024-07-08,Pneumatic Valve V-200,Hydraulics,China,1060.6,7,463.88,Direct Industrial
2024-07-08,Industrial Motor 5HP,Motors,Mexico,12656.13,21,7120.47,OEM
2024-07-08,Safety Sensor Array,Automation,Poland,8224.02,45,4245.77,Direct Industrial
2024-07-08,Pneumatic Valve V-200,Hydraulics,Poland,3217.99,25,1773.3,OEM
2024-07-09,Conveyor Belt Roller,Components,China,874.12,33,425.72,Direct Industrial
2024-07-09,Pneumatic Valve V-200,Hydraulics,China,5236.75,34,2298.31,Direct Industrial
2024-07-09,Safety Sensor Array,Automation,USA,2686.12,13,1236.38,Distributor
2024-07-09,PLC Controller Unit,Automation,China,10136.76,11,5356.64,Direct Industrial
2024-07-09,Hydraulic Cylinder HC-40,Hydraulics,Poland,6169.76,20,3594.2,Distributor
2024-07-09,Industrial Motor 5HP,Motors,Poland,7495.43,13,4209.66,Direct Industrial
2024-07-09,Pneumatic Valve V-200,Hydraulics,Mexico,1306.94,10,664.14,Direct Industrial
2024-07-09,Hydraulic Cylinder HC-40,Hydraulics,South Korea,6769.85,24,4073.99,Direct Industrial
2024-07-10,Gearbox Assembly GB-12,Motors,Germany,13946.6,11,7435.75,Direct Industrial
2024-07-10,Gearbox Assembly GB-12,Motors,China,17084.71,15,10439.55,OEM
2024-07-10,Pneumatic Valve V-200,Hydraulics,Poland,2526.43,17,1137.3,OEM
2024-07-10,Steel Bearing 6205,Components,China,46.19,11,20.46,Direct Industrial
2024-07-10,PLC Controller Unit,Automation,Poland,12770.26,15,6702.26,Direct Industrial
2024-07-10,Gearbox Assembly GB-12,Motors,China,14498.18,13,9066.39,Direct Industrial
2024-07-10,PLC Controller Unit,Automation,USA,42930.32,45,20186.28,OEM
2024-07-10,Hydraulic Cylinder HC-40,Hydraulics,South Korea,5069.42,15,2754.8,OEM
2024-07-11,Pneumatic Valve V-200,Hydraulics,Poland,2670.61,19,1229.26,Distributor
2024-07-11,Industrial Motor 5HP,Motors,USA,24290.89,41,14130.61,OEM
2024-07-11,PLC Controller Unit,Automation,South Korea,23209.77,26,12005.58,Direct Industrial
2024-07-11,Pneumatic Valve V-200,Hydraulics,China,4359.1,28,1887.95,OEM
2024-07-11,Gearbox Assembly GB-12,Motors,South Korea,15267.88,13,8567.28,Distributor
2024-07-11,Gearbox Assembly GB-12,Motors,China,52149.87,38,25419.2,Distributor
2024-07-12,Pneumatic Valve V-200,Hydraulics,China,2416.08,17,1159.78,Direct Industrial
2024-07-12,Industrial Motor 5HP,Motors,Mexico,8958.37,14,4982.5,OEM
2024-07-12,Pneumatic Valve V-200,Hydraulics,Germany,3370.33,27,1833.15,Distributor
2024-07-12,Conveyor Belt Roller,Components,Poland,1349.96,54,703.45,Direct Industrial
2024-07-12,Pneumatic Valve V-200,Hydraulics,Poland,2821.49,19,1340.29,OEM
2024-07-12,Pneumatic Valve V-200,Hydraulics,Mexico,1497.66,12,847.95,Direct Industrial
2024-07-12,Industrial Motor 5HP,Motors,China,11227.59,21,6893.52,Distributor
2024-07-12,Conveyor Belt Roller,Components,Germany,535.08,18,234.01,Distributor
2024-07-12,Safety Sensor Array,Automation,South Korea,3207.66,15,1496.1,Distributor
2024-07-12,Steel Bearing 6205,Components,South Korea,68.96,15,27.38,OEM
2024-07-13,Pneumatic Valve V-200,Hydraulics,USA,4684.0,32,2135.65,Distributor
2024-07-13,Hydraulic Cylinder HC-40,Hydraulics,South Korea,8737.83,27,4503.71,OEM
2024-07-13,PLC Controller Unit,Automation,USA,15178.27,16,7833.82,Direct Industrial
2024-07-13,PLC Controller Unit,Automation,Germany,20676.67,24,10855.8,Direct Industrial
2024-07-13,PLC Controller Unit,Automation,South Korea,45961.97,47,21970.48,OEM
2024-07-13,Conveyor Belt Roller,Components,Poland,76.62,3,36.85,Direct Industrial
2024-07-13,Steel Bearing 6205,Components,Mexico,14.42,4,7.86,Distributor
2024-07-13,Safety Sensor Array,Automation,Poland,2587.55,13,1214.28,Direct Industrial
2024-07-13,Pneumatic Valve V-200,Hydraulics,China,2387.41,16,1096.3,Distributor
2024-07-14,Gearbox Assembly GB-12,Motors,Mexico,22680.32,19,13355.28,Distributor
2024-07-14,Steel Bearing 6205,Components,Germany,82.39,22,40.9,Direct Industrial
2024-07-14,Safety Sensor Array,Automation,Poland,2732.03,15,1487.72,OEM
2024-07-14,Steel Bearing 6205,Components,USA,158.5,42,80.44,Direct Industrial
2024-07-14,PLC Controller Unit,Automation,Germany,23570.25,26,12651.24,Direct Industrial
2024-07-14,PLC Controller Unit,Automation,USA,16957.58,18,8184.47,OEM
2024-07-15,Hydraulic Cylinder HC-40,Hydraulics,USA,11288.36,33,5507.28,Direct Industrial
2024-07-15,Safety Sensor Array,Automation,Mexico,9685.23,46,4380.53,Distributor
2024-07-15,Hydraulic Cylinder HC-40,Hydraulics,China,6974.77,22,4019.26,Distributor
2024-07-16,Pneumatic Valve V-200,Hydraulics,Mexico,3137.38,23,1557.13,Distributor
2024-07-16,Gearbox Assembly GB-12,Motors,China,57142.45,47,33052.52,Direct Industrial
2024-07-16,Safety Sensor Array,Automation,China,2725.83,12,1154.16,Distributor
2024-07-16,Gearbox Assembly GB-12,Motors,China,36250.51,31,20456.78,Distributor
2024-07-16,Pneumatic Valve V-200,Hydraulics,Mexico,5488.55,37,2421.91,OEM
2024-07-16,Industrial Motor 5HP,Motors,China,20308.7,32,10750.28,Distributor
2024-07-16,Steel Bearing 6205,Components,China,204.78,46,85.15,Direct Industrial
2024-07-16,Gearbox Assembly GB-12,Motors,USA,26601.51,25,16678.53,Direct Industrial
2024-07-16,PLC Controller Unit,Automation,Mexico,41605.61,46,21919.03,Distributor
2024-07-17,Safety Sensor Array,Automation,South Korea,3810.48,17,1584.34,OEM
2024-07-17,Safety Sensor Array,Automation,Germany,3324.07,18,1783.2,Direct Industrial
2024-07-17,Safety Sensor Array,Automation,USA,2213.25,11,1063.75,Direct Industrial
2024-07-17,Hydraulic Cylinder HC-40,Hydraulics,USA,3474.0,12,2007.42,Direct Industrial
2024-07-17,Industrial Motor 5HP,Motors,China,15296.62,27,8783.47,Direct Industrial
2024-07-17,Conveyor Belt Roller,Components,Germany,1457.72,48,595.12,Direct Industrial
2024-07-18,Pneumatic Valve V-200,Hydraulics,Mexico,3275.97,24,1648.18,Distributor
2024-07-18,Industrial Motor 5HP,Motors,China,35355.56,59,19657.94,Direct Industrial
2024-07-18,Gearbox Assembly GB-12,Motors,USA,13292.83,12,7878.71,OEM
2024-07-18,Steel Bearing 6205,Components,Poland,13.35,3,5.48,Direct Industrial
2024-07-18,Gearbox Assembly GB-12,Motors,Germany,22419.55,19,12999.07,Direct Industrial
2024-07-19,Pneumatic Valve V-200,Hydraulics,USA,1743.07,12,778.3,OEM
2024-07-19,Industrial Motor 5HP,Motors,USA,14350.01,27,8918.02,Distributor
2024-07-19,PLC Controller Unit,Automation,Mexico,46596.02,49,23746.76,OEM
2024-07-19,Safety Sensor Array,Automation,South Korea,2144.34,10,934.51,OEM
2024-07-19,PLC Controller Unit,Automation,South Korea,2521.4,3,1435.3,OEM
2024-07-19,PLC Controller Unit,Automation,USA,38118.29,40,18250.46,Distributor
2024-07-19,Steel Bearing 6205,Components,China,72.15,16,30.24,Distributor
2024-07-19,Industrial Motor 5HP,Motors,Poland,19129.97,30,9718.27,Distributor
2024-07-20,Pneumatic Valve V-200,Hydraulics,Poland,1991.89,16,1134.62,Direct Industrial
2024-07-20,Conveyor Belt Roller,Components,Germany,583.25,21,258.14,Distributor
2024-07-20,PLC Controller Unit,Automation,South Korea,27183.2,32,14323.97,Distributor
2024-07-20,Hydraulic Cylinder HC-40,Hydraulics,Germany,5484.08,19,3258.59,Direct Industrial
2024-07-20,Gearbox Assembly GB-12,Motors,South Korea,19912.0,15,10618.36,OEM
2024-07-20,PLC Controller Unit,Automation,South Korea,21793.1,27,12835.28,Direct Industrial
2024-07-21,Conveyor Belt Roller,Components,Poland,470.8,17,208.39,Direct Industrial
2024-07-21,Safety Sensor Array,Automation,USA,13655.52,65,5875.1,OEM
2024-07-21,Gearbox Assembly GB-12,Motors,South Korea,5911.43,5,3318.52,Distributor
2024-07-21,Gearbox Assembly GB-12,Motors,Poland,6663.1,6,4022.19,Distributor
2024-07-21,Safety Sensor Array,Automation,China,5092.38,23,2240.23,Distributor
2024-07-21,Hydraulic Cylinder HC-40,Hydraulics,Germany,15793.88,56,9804.04,OEM
2024-07-22,Pneumatic Valve V-200,Hydraulics,South Korea,3428.94,22,1549.92,Distributor
2024-07-22,Gearbox Assembly GB-12,Motors,USA,14331.73,12,8390.27,Distributor
2024-07-22,Gearbox Assembly GB-12,Motors,China,31888.83,27,18312.18,Direct Industrial
2024-07-22,Hydraulic Cylinder HC-40,Hydraulics,Poland,7278.61,22,3921.87,Direct Industrial
2024-07-22,Pneumatic Valve V-200,Hydraulics,Mexico,1537.54,12,807.16,OEM
2024-07-22,Steel Bearing 6205,Components,China,143.45,35,66.71,Direct Industrial
2024-07-22,PLC Controller Unit,Automation,Poland,8480.43,10,4576.14,Direct Industrial
2024-07-23,Pneumatic Valve V-200,Hydraulics,Mexico,2918.58,20,1304.1,Distributor
2024-07-23,Safety Sensor Array,Automation,USA,10572.63,46,4431.91,OEM
2024-07-23,Conveyor Belt Roller,Components,Mexico,260.98,9,106.88,Direct Industrial
2024-07-23,Steel Bearing 6205,Components,China,138.63,31,61.54,Distributor
2024-07-23,Conveyor Belt Roller,Components,Mexico,696.34,28,358.44,Distributor
2024-07-23,Industrial Motor 5HP,Motors,South Korea,3395.14,6,1939.23,Distributor
2024-07-23,Steel Bearing 6205,Components,South Korea,105.75,27,51.6,Direct Industrial
2024-07-23,Gearbox Assembly GB-12,Motors,South Korea,45623.59,34,22660.9,Direct Industrial
2024-07-23,Hydraulic Cylinder HC-40,Hydraulics,China,10068.65,37,6557.43,Direct Industrial
2024-07-23,Hydraulic Cylinder HC-40,Hydraulics,Mexico,7194.94,26,4431.41,Direct Industrial
2024-07-24,Industrial Motor 5HP,Motors,China,13515.22,24,7805.38,OEM
2024-07-24,Steel Bearing 6205,Components,Mexico,178.21,42,81.08,OEM
2024-07-24,Conveyor Belt Roller,Components,South Korea,997.34,37,439.66,Direct Industrial
2024-07-24,Conveyor Belt Roller,Components,Mexico,698.6,23,292.75,Direct Industrial
2024-07-24,Industrial Motor 5HP,Motors,Mexico,8795.63,16,5595.07,Distributor
2024-07-25,Steel Bearing 6205,Components,China,61.42,14,27.23,Distributor
2024-07-25,Industrial Motor 5HP,Motors,Germany,15320.33,28,9311.81,OEM
2024-07-25,Steel Bearing 6205,Components,Mexico,58.89,16,31.45,Distributor
2024-07-25,Hydraulic Cylinder HC-40,Hydraulics,China,9817.19,36,6303.2,Direct Industrial
2024-07-25,Safety Sensor Array,Automation,USA,1818.98,9,875.34,OEM
2024-07-25,Conveyor Belt Roller,Components,USA,474.71,16,190.97,OEM
2024-07-26,Safety Sensor Array,Automation,USA,10418.63,56,5169.92,Direct Industrial
2024-07-26,Pneumatic Valve V-200,Hydraulics,Poland,949.64,6,409.45,OEM
2024-07-26,Industrial Motor 5HP,Motors,Poland,12827.75,20,6827.91,Direct Industrial
2024-07-26,Conveyor Belt Roller,Components,South Korea,712.24,29,366.5,Direct Industrial
2024-07-27,Industrial Motor 5HP,Motors,Poland,11957.89,19,6165.25,Direct Industrial
2024-07-27,Gearbox Assembly GB-12,Motors,Mexico,36961.66,30,20392.24,Distributor
2024-07-27,PLC Controller Unit,Automation,Mexico,33703.93,37,17195.58,Distributor
2024-07-27,Safety Sensor Array,Automation,Germany,3892.92,18,1680.11,Distributor
2024-07-27,Pneumatic Valve V-200,Hydraulics,Poland,2318.62,18,1217.35,Distributor
2024-07-27,Hydraulic Cylinder HC-40,Hydraulics,South Korea,7667.61,24,4069.35,Distributor
2024-07-27,Industrial Motor 5HP,Motors,China,12407.71,19,6672.23,Distributor
2024-07-27,Conveyor Belt Roller,Components,China,302.98,10,123.93,Distributor
2024-07-28,Industrial Motor 5HP,Motors,Mexico,12610.78,19,6654.94,Direct Industrial
2024-07-28,Gearbox Assembly GB-12,Motors,USA,19199.72,14,9889.41,Distributor
2024-07-28,Conveyor Belt Roller,Components,USA,254.19,9,117.99,Direct Industrial
2024-07-28,Pneumatic Valve V-200,Hydraulics,China,7350.23,50,3378.9,Direct Industrial
2024-07-28,Conveyor Belt Roller,Components,USA,621.26,24,293.95,Direct Industrial
2024-07-28,Industrial Motor 5HP,Motors,USA,33482.13,54,18648.52,Direct Industrial
2024-07-29,Industrial Motor 5HP,Motors,Germany,12954.13,22,7612.81,Direct Industrial
2024-07-29,Conveyor Belt Roller,Components,South Korea,618.49,21,266.47,Direct Industrial
2024-07-29,Conveyor Belt Roller,Components,USA,1315.03,50,648.11,Distributor
2024-07-29,Hydraulic Cylinder HC-40,Hydraulics,Germany,5671.01,17,3011.98,OEM
